"Season","Name","playerid","Team","G","PA","AB","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","BB/K","AVG1","OBP","SLG","OPS","ISO","BABIP","w RC","w RAA","w OBA","wRC+","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%"
"2017","Andrew Romine","1159","DET","66","212","192","42","27","9","2","4","32","18","15","0","43","3","0","2","4","5","4","0.218750000","0.070754716","0.202830188","0.348837209","0.218750000","0.285714285","0.348958333","0.634672618","0.130208333","0.262068965","18.1527356642229","-7.71126462640938","0.277728416238512","68.860855143459","1.731707317","0.243243243","0.479729729","0.277027027","0.097560975","0.097560975","0.070422535","0.000000000","0.3377","0.3510","0.3113","0.1722","0.5166","0.3113"
"2017","Albert Pujols","1177","LAA","90","382","354","86","62","10","0","14","31","59","25","4","60","0","3","0","13","1","0","0.242937853","0.065445026","0.157068062","0.416666666","0.242937853","0.290575916","0.389830508","0.680406424","0.146892655","0.254416961","36.0540105788274","-10.549989944859","0.288096837108097","81.4268214509091","1.120689655","0.171717171","0.437710437","0.390572390","0.086206896","0.120689655","0.023076923","0.000000000","0.5084","0.3098","0.1818","0.1481","0.4983","0.3535"
"2017","R.A. Dickey","1245","ATL","18","41","38","4","4","0","0","0","0","5","0","0","10","0","0","3","0","0","0","0.105263157","0.000000000","0.243902439","0.000000000","0.105263157","0.105263157","0.105263157","0.210526314","0.000000000","0.142857142","-2.91146188642006","-7.91346194262724","0.0922486405623587","-54.173409412277","10.500000000","0.178571428","0.750000000","0.071428571","0.000000000","0.000000000","0.000000000","0.000000000","0.1935","0.4194","0.3871","0.4516","0.5484","0.0000"
"2017","Jayson Werth","1327","WSN","47","196","168","44","30","5","1","8","28","18","27","1","43","1","0","0","3","4","3","0.261904761","0.137755102","0.219387755","0.627906976","0.261904761","0.367346938","0.446428571","0.813775509","0.184523810","0.307692307","29.0126536151142","5.10065334641647","0.351615625467056","113.518156241742","0.980000000","0.208000000","0.392000000","0.400000000","0.120000000","0.160000000","0.081632653","0.000000000","0.4400","0.3040","0.2560","0.1920","0.5200","0.2880"
"2017","Blake Wood","1345","CIN","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0.000000000","0.000000000","1.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","-0.148915096548272","-0.270915097919179","0","-100","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","","","","","",""
"2017","Wilson Ramos","1433","TBR","15","59","54","12","7","2","0","3","6","11","3","1","10","0","1","0","6","0","0","0.222222222","0.050847457","0.169491525","0.300000000","0.222222222","0.258620689","0.425925925","0.684546614","0.203703703","0.214285714","5.12953375090623","-2.06846632997727","0.279285717428776","73.7090073771291","1.312500000","0.177777777","0.466666666","0.355555555","0.062500000","0.187500000","0.142857142","0.000000000","0.4889","0.3333","0.1778","0.1556","0.4444","0.4000"
"2017","John Lackey","1507","CHC","18","37","34","5","4","1","0","0","1","1","0","0","15","0","0","3","0","0","0","0.147058823","0.000000000","0.405405405","0.000000000","0.147058823","0.147058823","0.176470588","0.323529411","0.029411765","0.263157894","-1.15644729580413","-5.67044734652769","0.139325026203604","-23.5636488260293","6.000000000","0.263157894","0.631578947","0.105263157","0.000000000","0.000000000","0.000000000","0.000000000","0.3182","0.4545","0.2273","0.1818","0.6364","0.1818"
"2017","Chase Utley","1679","LAD","80","243","209","47","26","12","3","6","28","24","25","0","37","6","2","1","1","4","1","0.224880382","0.102880658","0.152263374","0.675675675","0.224880382","0.322314049","0.397129186","0.719443235","0.172248804","0.244047619","28.0449016303799","-1.60109870275045","0.31299787981451","93.8604359808271","1.196969696","0.166666666","0.454022988","0.379310344","0.060606060","0.090909090","0.037974683","0.000000000","0.4743","0.2857","0.2400","0.1600","0.4857","0.3543"
"2017","Jose Reyes","1736","NYM","92","363","328","75","44","16","6","9","42","36","28","1","45","1","3","3","3","11","2","0.228658536","0.077134986","0.123966942","0.622222222","0.228658536","0.288888888","0.396341463","0.685230351","0.167682927","0.238267148","35.4417289028065","-8.8442715948327","0.291949289754905","79.5829069790204","0.877049180","0.190812720","0.378091872","0.431095406","0.172131147","0.073770491","0.084112149","0.166666666","0.4187","0.3529","0.2284","0.2491","0.4706","0.2803"
"2017","Jhonny Peralta","1738","STL","21","58","54","11","11","0","0","0","3","0","4","0","13","0","0","0","2","0","0","0.203703703","0.068965517","0.224137931","0.307692307","0.203703703","0.258620689","0.203703703","0.462324392","0.000000000","0.268292682","1.8442203878248","-5.2317796916878","0.213987375127858","26.0264822437741","1.500000000","0.268292682","0.439024390","0.292682926","0.000000000","0.000000000","0.055555555","0.000000000","0.6098","0.1951","0.1951","0.1707","0.6098","0.2195"
"2017","Miguel Cabrera","1744","DET","83","353","308","79","52","15","0","12","35","47","41","5","72","2","2","0","11","0","1","0.256493506","0.116147308","0.203966005","0.569444444","0.256493506","0.345609065","0.422077922","0.767686987","0.165584416","0.296460176","45.2388408332154","2.17284034928524","0.328088776818637","103.527782572588","1.263157894","0.277310924","0.403361344","0.319327731","0.026315789","0.157894736","0.020833333","0.000000000","0.3193","0.3739","0.3067","0.0966","0.4328","0.4706"
"2017","Rickie Weeks Jr.","1849","TBR","37","112","97","21","13","6","0","2","13","8","12","0","49","3","0","0","0","1","0","0.216494845","0.107142857","0.437500000","0.244897959","0.216494845","0.321428571","0.340206185","0.661634756","0.123711340","0.413043478","11.3763544672335","-2.28764568630809","0.296613569238356","85.6371066652522","1.000000000","0.191489361","0.404255319","0.404255319","0.105263157","0.105263157","0.000000000","0.000000000","0.3830","0.3830","0.2340","0.1915","0.4468","0.3617"
"2017","Joe Mauer","1857","MIN","80","333","297","84","61","18","0","5","40","37","35","1","48","1","0","0","8","1","0","0.282828282","0.105105105","0.144144144","0.729166666","0.282828282","0.360360360","0.393939393","0.754299753","0.111111111","0.323770491","43.4151825565354","2.78918210002344","0.33071822771825","104.425696369128","1.921875000","0.239837398","0.500000000","0.260162601","0.031250000","0.078125000","0.032520325","0.666666666","0.2530","0.3695","0.3775","0.1365","0.5181","0.3454"
"2017","Matt Holliday","1873","NYY","78","323","277","66","36","14","0","16","37","49","39","0","85","3","4","0","12","1","0","0.238267148","0.120743034","0.263157894","0.458823529","0.238267148","0.334365325","0.462093862","0.796459187","0.223826714","0.277777777","44.4886335264796","5.08263308367671","0.339433204278857","111.626592799369","1.137500000","0.127551020","0.464285714","0.408163265","0.112500000","0.200000000","0.098901098","0.000000000","0.3827","0.2959","0.3214","0.1888","0.4643","0.3469"
"2017","Jose Bautista","1887","TOR","98","428","361","80","50","14","0","16","60","43","57","2","103","5","5","0","13","5","2","0.221606648","0.133177570","0.240654205","0.553398058","0.221606648","0.331775700","0.393351800","0.725127500","0.171745152","0.259109311","50.3283225752099","-1.88767801153825","0.315577423908341","94.1850643694099","0.791666666","0.182509505","0.361216730","0.456273764","0.158333333","0.133333333","0.073684210","0.000000000","0.4677","0.3346","0.1977","0.2167","0.4639","0.3194"
"2017","Matt Moore","1890","SFG","20","35","30","4","4","0","0","0","3","4","1","0","12","0","0","4","1","0","0","0.133333333","0.028571428","0.342857142","0.083333333","0.133333333","0.161290322","0.133333333","0.294623655","0.000000000","0.222222222","-1.20912129332416","-5.4791213413059","0.135428049871998","-21.4979103700842","3.666666666","0.176470588","0.647058823","0.176470588","0.000000000","0.000000000","0.090909090","0.000000000","0.0909","0.5909","0.3182","0.3636","0.5455","0.0909"
"2017","Andres Blanco","1907","PHI","51","110","100","15","11","3","0","1","5","5","10","0","26","0","0","0","0","1","0","0.150000000","0.090909090","0.236363636","0.384615384","0.150000000","0.227272727","0.210000000","0.437272727","0.060000000","0.191780821","2.40236683608068","-11.0176333147191","0.202196702090177","17.8842162288081","1.863636363","0.136986301","0.561643835","0.301369863","0.045454545","0.045454545","0.000000000","0.000000000","0.4189","0.2838","0.2973","0.2568","0.5135","0.2297"
"2017","Adrian Gonzalez","1908","LAD","49","182","165","42","30","11","0","1","9","23","13","1","31","0","3","0","6","0","1","0.254545454","0.071428571","0.170329670","0.419354838","0.254545454","0.303867403","0.339393939","0.643261342","0.084848485","0.301470588","15.7033802572897","-6.50061999221536","0.278505442539851","71.4404989201169","1.187500000","0.233576642","0.416058394","0.350364963","0.083333333","0.020833333","0.070175438","0.000000000","0.3431","0.3431","0.3139","0.1387","0.5766","0.2847"
"2017","Zack Greinke","1943","ARI","18","42","37","5","5","0","0","0","2","1","2","0","11","1","0","2","0","0","0","0.135135135","0.047619047","0.261904761","0.181818181","0.135135135","0.200000000","0.135135135","0.335135135","0.000000000","0.192307692","-0.499708294769681","-5.62370835234777","0.162246935069561","-13.7538615497881","2.166666666","0.269230769","0.500000000","0.230769230","0.166666666","0.000000000","0.000000000","0.000000000","0.3214","0.3929","0.2857","0.1071","0.5714","0.3214"
"2017","Ivan Nova","1994","PIT","19","46","39","1","1","0","0","0","0","0","0","0","25","0","0","7","0","0","0","0.025641025","0.000000000","0.543478260","0.000000000","0.025641025","0.025641025","0.025641025","0.051282050","0.000000000","0.071428571","-5.97717202690543","-11.5891720899672","0.0224708227010874","-96.6898686677955","2.000000000","0.076923076","0.615384615","0.307692307","0.000000000","0.000000000","0.000000000","0.000000000","0.0952","0.4286","0.4762","0.4762","0.4762","0.0476"
"2017","Clayton Kershaw","2036","LAD","17","47","40","6","6","0","0","0","5","2","3","0","12","0","0","4","2","0","0","0.150000000","0.063829787","0.255319148","0.250000000","0.150000000","0.209302325","0.150000000","0.359302325","0.000000000","0.214285714","-0.226880530339949","-5.96088059477257","0.170619444791661","1.31506069765323","3.600000000","0.080000000","0.720000000","0.200000000","0.000000000","0.000000000","0.000000000","0.142857142","0.2813","0.2188","0.5000","0.1875","0.7500","0.0625"
"2017","Jorge de la Rosa","2047","ARI","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","-0.297830193096544","-0.541830195838358","0","-100","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.0000","0.5000","0.5000","0.5000","0.0000","0.5000"
"2017","David Peralta","2136","ARI","86","344","317","101","69","20","2","10","54","33","21","0","51","4","2","0","5","6","1","0.318611987","0.061046511","0.148255813","0.411764705","0.318611987","0.366279069","0.488958990","0.855238059","0.170347003","0.352713178","54.697767124839","12.7297666532471","0.364619076771792","117.787167101685","2.191176470","0.190298507","0.555970149","0.253731343","0.102941176","0.147058823","0.087248322","0.000000000","0.2649","0.4291","0.3060","0.1903","0.4552","0.3545"
"2017","Edwin Encarnacion","2151","CLE","94","402","336","87","54","12","1","20","59","55","59","3","89","4","2","0","11","2","0","0.258928571","0.146766169","0.221393034","0.662921348","0.258928571","0.374064837","0.479166666","0.853231503","0.220238095","0.292576419","63.7461304217939","14.7021298706893","0.364106733295786","127.727225282199","0.969696969","0.216867469","0.385542168","0.397590361","0.090909090","0.202020202","0.010416666","0.000000000","0.4337","0.3494","0.2169","0.1526","0.4739","0.3735"
"2017","Ryan Raburn","2218","WSN","25","69","65","17","12","1","2","2","7","6","4","0","25","0","0","0","1","0","1","0.261538461","0.057971014","0.362318840","0.160000000","0.261538461","0.304347826","0.430769230","0.735117056","0.169230769","0.394736842","7.94840758588217","-0.469592508710399","0.312741153482078","88.2499153160176","2.111111111","0.300000000","0.475000000","0.225000000","0.000000000","0.222222222","0.105263157","0.000000000","0.4250","0.3000","0.2750","0.2500","0.4500","0.3000"
"2017","Adam Wainwright","2233","STL","20","43","39","9","5","2","0","2","6","10","1","0","14","0","0","3","2","0","0","0.230769230","0.023255813","0.325581395","0.071428571","0.230769230","0.250000000","0.435897435","0.685897435","0.205128205","0.304347826","4.03231952304546","-1.21368053590353","0.287377648055553","73.7298465147616","1.222222222","0.166666666","0.458333333","0.375000000","0.000000000","0.222222222","0.000000000","0.000000000","0.4286","0.4286","0.1429","0.2857","0.3929","0.3214"
"2017","Hector Rondon","2391","CHC","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","-0.148915096548272","-0.270915097919179","0","-100","1.000000000","0.000000000","1.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","1.0000","0.0000","0.0000","0.0000","1.0000","0.0000"
"2017","Carlos Santana","2396","CLE","92","402","349","83","46","26","1","10","52","50","49","5","62","3","1","0","9","4","0","0.237822349","0.121890547","0.154228855","0.790322580","0.237822349","0.335820895","0.404011461","0.739832356","0.166189112","0.262589928","48.1596131341866","-0.884387416917905","0.318194946804335","96.1225951305049","1.165048543","0.217543859","0.421052631","0.361403508","0.116504854","0.097087378","0.050000000","0.666666666","0.5382","0.3194","0.1424","0.1944","0.4653","0.3403"
"2017","Corey Kluber","2429","CLE","1","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.500000000","0.000000000","0.000000000","0.000000000","0.500000000","0.500000000","0.500000000","1.000000000","0.000000000","0.500000000","0.442256201648857","0.198256198907044","0.438181042671204","178.718295995341","0.000000000","0.500000000","0.000000000","0.500000000","0.000000000","0.000000000","0.000000000","0.000000000","0.0000","1.0000","0.0000","0.0000","0.5000","0.5000"
"2017","Darwin Barney","2430","TOR","65","196","180","39","33","4","0","2","13","11","14","0","36","0","0","2","10","4","0","0.216666666","0.071428571","0.183673469","0.388888888","0.216666666","0.273195876","0.272222222","0.545418098","0.055555556","0.260563380","11.3425253009442","-12.5694749677536","0.244861469440853","45.505808832596","1.375000000","0.202797202","0.461538461","0.335664335","0.083333333","0.041666666","0.090909090","0.333333333","0.3973","0.3014","0.3014","0.2192","0.6301","0.1507"
"2017","Nelson Cruz","2434","SEA","95","388","336","96","59","17","0","20","47","75","41","3","75","6","5","0","10","1","0","0.285714285","0.105670103","0.193298969","0.546666666","0.285714285","0.368556701","0.514880952","0.883437653","0.229166667","0.308943089","63.8205899485977","16.4845894166859","0.371109224604322","137.837037260256","1.055045871","0.157894736","0.432330827","0.409774436","0.073394495","0.183486238","0.060869565","0.000000000","0.4135","0.3571","0.2293","0.1504","0.4699","0.3797"
"2017","Lucas Duda","2502","NYM","72","279","241","59","22","20","0","17","30","37","36","4","70","2","0","0","6","0","0","0.244813278","0.129032258","0.250896057","0.514285714","0.244813278","0.347670250","0.539419087","0.887089337","0.294605809","0.272727272","45.1281278143618","11.0901274318788","0.367868846113032","128.930294688173","0.701298701","0.233918128","0.315789473","0.450292397","0.038961038","0.220779220","0.018518518","0.000000000","0.4561","0.2982","0.2456","0.1404","0.4152","0.4444"
"2017","Lance Lynn","2520","STL","19","40","35","3","1","2","0","0","2","0","1","0","14","1","0","3","1","0","0","0.085714285","0.025000000","0.350000000","0.071428571","0.085714285","0.135135135","0.142857142","0.277992277","0.057142857","0.142857142","-1.61559627324679","-6.49559632808306","0.128508458266387","-29.5344490059232","3.250000000","0.105263157","0.684210526","0.210526315","0.250000000","0.000000000","0.000000000","0.000000000","0.2083","0.4167","0.3750","0.3750","0.4583","0.1667"
"2017","Yonder Alonso","2530","OAK","85","330","285","76","40","15","0","21","49","45","43","5","79","2","0","0","4","1","0","0.266666666","0.130303030","0.239393939","0.544303797","0.266666666","0.366666666","0.540350877","0.907017543","0.273684211","0.297297297","56.2023826857823","15.9423822333831","0.378005855633662","142.545932154509","0.670103092","0.213592233","0.315533980","0.470873786","0.092783505","0.216494845","0.000000000","0.000000000","0.3981","0.3398","0.2621","0.1505","0.5097","0.3398"
"2017","Pete Kozma","2539","2 Tms","30","51","45","5","4","0","0","1","6","2","3","0","20","2","0","1","0","0","1","0.111111111","0.058823529","0.392156862","0.150000000","0.111111111","0.200000000","0.177777777","0.377777777","0.066666666","0.166666666","0.169100447909619","-6.05289962200663","0.180147913694382","-0.898307826284314","0.666666666","0.200000000","0.320000000","0.480000000","0.250000000","0.083333333","0.000000000","0.000000000","0.3077","0.3846","0.3077","0.3462","0.5000","0.1538"
"2017","Peter Bourjos","2578","TBR","44","108","100","25","15","5","1","4","16","8","7","0","30","0","0","1","1","3","3","0.250000000","0.064814814","0.277777777","0.233333333","0.250000000","0.299065420","0.440000000","0.739065420","0.190000000","0.318181818","12.5737426257405","-0.602257522317437","0.314196727543234","97.7409531410981","1.320000000","0.171428571","0.471428571","0.357142857","0.200000000","0.160000000","0.121212121","0.000000000","0.4085","0.3099","0.2817","0.2254","0.4366","0.3380"
"2017","Carlos Ruiz","2579","SEA","33","99","84","19","12","6","0","1","11","9","9","0","25","4","1","1","3","1","0","0.226190476","0.090909090","0.252525252","0.360000000","0.226190476","0.326530612","0.333333333","0.659863945","0.107142857","0.305084745","10.0060237547279","-2.07197638099189","0.296017183941238","86.1453834638038","1.086956521","0.200000000","0.416666666","0.383333333","0.043478260","0.043478260","0.120000000","0.000000000","0.4426","0.2787","0.2787","0.1311","0.5246","0.3443"
"2017","Jhoulys Chacin","2608","SDP","20","39","35","8","7","1","0","0","0","3","0","0","8","0","0","4","1","0","0","0.228571428","0.000000000","0.205128205","0.000000000","0.228571428","0.228571428","0.257142857","0.485714285","0.028571429","0.296296296","1.12393853613699","-3.63406151732837","0.210461061341422","25.9976551516805","1.666666666","0.111111111","0.555555555","0.333333333","0.111111111","0.000000000","0.133333333","0.250000000","0.5484","0.1935","0.2581","0.3548","0.4516","0.1935"
"2017","Zack Cozart","2616","CIN","74","318","273","87","49","20","7","11","47","38","41","0","50","1","3","0","4","2","0","0.318681318","0.128930817","0.157232704","0.820000000","0.318681318","0.405660377","0.564102564","0.969762941","0.245421246","0.353488372","61.8606867624583","23.0646863265099","0.406685851280044","148.461586910433","1.000000000","0.203539823","0.398230088","0.398230088","0.144444444","0.122222222","0.033333333","0.000000000","0.4735","0.3319","0.1947","0.1903","0.4912","0.3186"
"2017","Brandon Guyer","2636","CLE","32","93","83","16","10","4","1","1","7","10","4","0","24","4","0","2","1","0","0","0.192771084","0.043010752","0.258064516","0.166666666","0.192771084","0.263736263","0.301204819","0.564941082","0.108433735","0.258620689","5.89851710187339","-5.44748302562095","0.251439205892793","50.1694605818323","0.909090909","0.275862068","0.344827586","0.379310344","0.272727272","0.045454545","0.100000000","0.666666666","0.3607","0.3443","0.2951","0.2295","0.5574","0.2131"
"2017","Rick Porcello","2717","BOS","1","2","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0.000000000","0.000000000","1.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","-0.297830193096544","-0.541830195838358","0","-100","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","","","","","",""
"2017","Manny Pina","2829","MIL","61","228","211","62","41","15","0","6","29","29","11","0","45","3","2","1","3","0","0","0.293838862","0.048245614","0.197368421","0.244444444","0.293838862","0.334801762","0.450236966","0.785038728","0.156398104","0.345679012","30.5671100659918","2.751109753425","0.335088098101679","100.421373996141","0.938461538","0.250000000","0.363095238","0.386904761","0.092307692","0.092307692","0.032786885","0.000000000","0.4438","0.2959","0.2604","0.1420","0.5207","0.3373"
"2017","Chris Marrero","2852","SFG","15","41","38","5","4","0","0","1","2","5","2","0","9","0","1","0","4","0","0","0.131578947","0.048780487","0.219512195","0.222222222","0.131578947","0.170731707","0.210526315","0.381258022","0.078947368","0.137931034","-0.304046770594501","-5.30604682680168","0.167554276745494","-0.61599997429384","0.571428571","0.266666666","0.266666666","0.466666666","0.357142857","0.071428571","0.000000000","0.000000000","0.3667","0.2667","0.3667","0.2333","0.5667","0.2000"
"2017","Luis Avilan","2882","LAD","2","2","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0.000000000","0.000000000","0.500000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","-0.297830193096544","-0.541830195838358","0","-100","0.000000000","0.000000000","0.000000000","1.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.0000","1.0000","0.0000","0.0000","0.0000","1.0000"
"2017","Roberto Perez","2900","CLE","37","133","117","21","14","6","0","1","14","15","15","0","37","0","1","0","2","0","1","0.179487179","0.112781954","0.278195488","0.405405405","0.179487179","0.270676691","0.256410256","0.527086947","0.076923077","0.250000000","7.2432700709259","-8.98273011140471","0.240824339533211","42.8624278775671","1.538461538","0.175000000","0.500000000","0.325000000","0.000000000","0.038461538","0.025000000","1.000000000","0.4074","0.4321","0.1605","0.1975","0.5556","0.2469"
"2017","Jeff Locke","2929","MIA","7","11","10","0","0","0","0","0","0","0","1","0","9","0","0","0","0","0","0","0.000000000","0.090909090","0.818181818","0.111111111","0.000000000","0.090909090","0.000000000","0.090909090","0.000000000","0.000000000","-1.0529796506747","-2.39497966575468","0.062983745878393","-72.186150952592","1.000000000","0.000000000","1.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.0000","1.0000","0.0000","1.0000","0.0000","0.0000"
"2017","Josh Ravin","2951","LAD","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","-0.148915096548272","-0.270915097919179","0","-100","1.000000000","0.000000000","1.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.0000","1.0000","0.0000","1.0000","0.0000","0.0000"
"2017","Tommy Pham","2967","STL","69","281","244","74","48","12","1","13","49","42","31","0","70","4","2","0","10","13","4","0.303278688","0.110320284","0.249110320","0.442857142","0.303278688","0.387900355","0.520491803","0.908392158","0.217213115","0.374233128","49.7705517072855","15.4885513220607","0.386068808014283","137.878679405407","2.069767441","0.245714285","0.508571428","0.245714285","0.093023255","0.302325581","0.089887640","1.000000000","0.3750","0.3352","0.2898","0.1420","0.4602","0.3977"
"2017","Michael Morse","3035","SFG","24","40","36","7","5","1","0","1","1","3","3","0","14","0","1","0","1","0","0","0.194444444","0.075000000","0.350000000","0.214285714","0.194444444","0.250000000","0.305555555","0.555555555","0.111111111","0.272727272","2.21012753686807","-2.6698725179682","0.241762779653072","47.6192102925011","2.000000000","0.217391304","0.521739130","0.260869565","0.000000000","0.166666666","0.000000000","0.000000000","0.3913","0.3478","0.2609","0.0870","0.5652","0.3478"
